Molecule ChEMBL ID,Standard Value,Smiles
CHEMBL3122210,225000000.0,Cn1nc(-c2cccnc2)c2ncc(OCc3ccccn3)nc21
CHEMBL3122211,285000000.0,Cc1cccnc1-c1nn(C)c2nc(OCc3ccccn3)cnc12
CHEMBL3122213,214000000.0,Cn1nc(-c2cnccc2C(F)(F)F)c2ncc(OCc3ccccn3)nc21
CHEMBL3122214,287000000.0,Cn1nc(-c2ncccc2OC(F)F)c2ncc(OCc3ccccn3)nc21
CHEMBL3122215,141000000.0,Cc1c(Cl)cncc1-c1nn(C)c2nc(OCc3ccccn3)cnc12
CHEMBL3122216,215000000.0,Cc1ccnnc1-c1nn(C)c2nc(OCc3ccccn3)cnc12
CHEMBL3122217,144000000.0,Cc1c(-c2nn(C)c3nc(OCc4ccccn4)cnc23)cnn1C
CHEMBL3122218,138000000.0,CCn1nc(-c2cnccc2C)c2ncc(OCc3ccccn3)nc21
CHEMBL3122219,196000000.0,Cc1ccncc1-c1nn(C2CC2)c2nc(OCc3ccccn3)cnc12
CHEMBL3122221,198000000.0,CCC(C)NC(=O)c1nn(C)c2nc(OCc3cccc(C)n3)ccc12
CHEMBL3122225,210000000.0,C[C@@H]1CCCN1C(=O)c1nn(C)c2nc(OCc3ccccn3)ccc12
CHEMBL3124968,130000000.0,CC(C)N1CCN(C(=O)[C@H]2CC23CCN(C2CCOCC2)CC3)CC1
CHEMBL3124972,170000000.0,Cc1nc([C@@](C)(O)CO)sc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1
CHEMBL3127163,178000000.0,O=C(O)c1csc(-n2nc(-c3ccccc3)c3ccc(C(F)(F)F)cc32)n1
CHEMBL3127494,18000000.0,O=C(Nc1ccc(S(=O)(=O)c2cnn(C3CCOCC3)c2)cc1)[C@@H]1C[C@H]1c1cccnc1
CHEMBL3127500,27000000.0,CS(=O)(=O)c1cccc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)c1
CHEMBL3127501,74000000.0,O=C(Nc1ccc(S(=O)(=O)c2cccc(OC(F)(F)F)c2)cc1)[C@@H]1C[C@H]1c1cccnc1
CHEMBL3127506,115000000.0,CCCn1cc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)cn1
CHEMBL3127507,71000000.0,CCCn1cc(S(=O)(=O)c2ccc(NC(=O)[C@H]3C[C@@H]3c3cccnc3)cc2)cn1
CHEMBL3127509,100000000.0,CC(C)n1cc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)cn1
CHEMBL3127510,97000000.0,CC(C)n1cc(S(=O)(=O)c2ccc(NC(=O)[C@H]3C[C@@H]3c3cccnc3)cc2)cn1
CHEMBL3127514,8000000.0,O=S1(=O)N=C(NCc2ccc(S(=O)(=O)c3ccccc3)cc2)Nc2ccncc21
CHEMBL3127515,1000000.0,O=S1(=O)N=C(NCc2ccc(S(=O)(=O)N3CCC(N4CCCC4)CC3)cc2)Nc2ccncc21
CHEMBL3127520,240000000.0,O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)[C@@H]1C[C@H]1c1cccnc1
CHEMBL3127675,51000000.0,O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCN(C2CCC2)CC1
CHEMBL3127679,36000000.0,CC(C)N1CCN(C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)CC1
CHEMBL3127684,190000000.0,CS(=O)(=O)N1CCC2(CC1)CC(C(=O)N1CCN(C3CCC3)CC1)C2
CHEMBL3127692,78000000.0,CC(C)S(=O)(=O)N1CCC2(CCN(C(=O)N3CCCN(C4CCC4)CC3)C2)CC1
CHEMBL3127693,88000000.0,O=C(c1ccccc1)N1CCC2(CC1)CCN(C(=O)N1CCN(C3CCC3)CC1)C2
CHEMBL3127698,54000000.0,CC(C)N1CCN(C(=O)C2CC23CCN(C2CCOCC2)CC3)CC1
CHEMBL3127699,84000000.0,O=C(C1CC12CCN(C1CCOCC1)CC2)N1CCN(C2CC2)CC1
CHEMBL3127700,39000000.0,O=C(C1CC12CCN(C1CCOCC1)CC2)N1CCN(C2CCC2)CC1
CHEMBL3127701,22000000.0,O=C(C1CC12CCN(C1CCOCC1)CC2)N1CCN(C2CCCC2)CC1
CHEMBL3127708,17000000.0,O=C(C1CC12CCN(C1CCCCC1)CC2)N1CCN(C2CCCCC2)CC1
CHEMBL3127882,30000000.0,O=C(NC1C2CC3CC1CC(O)(C3)C2)c1cnc(N[C@H]2CCOC2)nc1C1CCCC1
CHEMBL3127883,200000000.0,C[C@@H]1CN(c2ncc(C(=O)NC3C4CC5CC3CC(O)(C5)C4)c(C3CCCC3)n2)C[C@H](C)O1
CHEMBL3127884,230000000.0,C[C@@H]1CN(c2ncc(C(=O)NC3C4CC5CC3CC(O)(C5)C4)c([C@H]3CCCO3)n2)C[C@H](C)O1
CHEMBL3127898,104000000.0,Cc1cn(-c2ccc3c(c2O)CCN(Cc2cccc(C(F)(F)F)c2)C3=O)cn1
CHEMBL3127905,177000000.0,Cc1cn(-c2ccc3n(c2=O)CCN(CCOc2ccc(F)cc2C(F)(F)F)C3=O)cn1
CHEMBL3127906,105000000.0,Cc1cn(-c2ccc3n(c2=O)CCN(CCOc2ccc(Cl)cc2C(F)(F)F)C3=O)cn1
CHEMBL3128042,222000000.0,COCCNc1nc2ccc(C#CC3(O)CCCCC3)cc2n1-c1ccnc(N)n1
CHEMBL3128058,180000000.0,C[C@@H](Oc1cc(-c2cn(C)nc2C#N)cnc1N)c1cc(F)ccc1-n1nccn1
CHEMBL3128059,220000000.0,C[C@@H](Oc1cc(-c2ccnn2C)cnc1N)c1cc(F)ccc1-n1nccn1
CHEMBL3128060,240000000.0,C[C@@H](Oc1cc(-c2cnnn2C)cnc1N)c1cc(F)ccc1-n1nccn1
CHEMBL3128061,140000000.0,COc1ncccc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1
CHEMBL3128062,220000000.0,COc1ncncc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1
CHEMBL3128063,140000000.0,Cc1nc(C(C)(C)O)ccc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1
CHEMBL3128064,180000000.0,Cc1nc(C(C)(C)O)sc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1
CHEMBL3128065,210000000.0,Cc1nccn1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1
CHEMBL3128066,34000000.0,Cc1nc(C2(O)CN(C)C2)sc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1
CHEMBL3128069,190000000.0,Cc1nc([C@](C)(O)CO)sc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1
CHEMBL3128070,23000000.0,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1cc(F)ccc1Cl
CHEMBL3128071,180000000.0,Cc1n[nH]cc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2F)c1
CHEMBL3128072,200000000.0,Cc1n[nH]cc1-c1cnc(N)c(O[C@@H](C)c2cc(F)ccc2C#N)c1
CHEMBL3128073,140000000.0,COc1ccc(F)cc1[C@@H](C)Oc1cc(-c2c[nH]nc2C)cnc1N
CHEMBL3128074,210000000.0,Cc1n[nH]cc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1
CHEMBL3128075,270000000.0,Cc1nn(C)cc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1
CHEMBL3128177,240000000.0,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2scnc21
CHEMBL3128178,130000000.0,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2scnc21
CHEMBL3128179,260000000.0,Cc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1
CHEMBL3128180,170000000.0,Cc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1
CHEMBL3128188,60000000.0,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2ccnn21
CHEMBL3128194,50000000.0,Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1
CHEMBL3128196,50000000.0,Nc1nc2c(s1)CCC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1
CHEMBL3128201,10000000.0,Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1
CHEMBL3133005,51000000.0,O=C(O)C[C@H]1CC[C@@H](Oc2ccc(NC(=O)c3nnc(Nc4ccc(F)c(F)c4)o3)cn2)CC1
CHEMBL3133006,160000000.0,O=C(Nc1ccc(O[C@H]2CC[C@@H](C(=O)O)CC2)nc1F)c1nnc(Nc2ccc(F)c(F)c2)o1
CHEMBL3133007,150000000.0,O=C(Nc1ccc(O[C@H]2CC[C@@H](C(=O)O)CC2)nc1F)c1nnc(Nc2cc(F)c(F)cc2F)o1
CHEMBL3133011,110000000.0,O=C(Nc1ccc(O[C@H]2CC[C@@H](C(=O)O)CC2)cc1)c1nnc(Nc2cc(F)c(F)cc2F)o1
CHEMBL3133013,20000000.0,O=C(Nc1ccc(O[C@H]2CC[C@@H](C(=O)O)CC2)nc1)c1nnc(Nc2ccc(F)c(F)c2)o1
CHEMBL3133017,11000000.0,O=C(O)c1ccc(Oc2ccc(NC(=O)c3nnc(Nc4ccc(F)c(F)c4)o3)cn2)cc1
CHEMBL3133091,170.0,Cc1nc(C)c(-c2ccc(-c3ccc(CC(=O)O)cc3Cl)c(Cl)c2)nc1C(N)=O
CHEMBL3133092,190.0,Cc1nc(C)c(-c2ccc(-c3ccc([C@H](C)C(=O)O)cc3Cl)cc2)nc1C(N)=O
CHEMBL3133093,140.0,Cc1nc(C)c(-c2ccc(-c3ccc([C@H](C)C(=O)O)cc3Cl)c(F)c2)nc1C(N)=O
CHEMBL3133094,74.0,Cc1nc(C)c(-c2ccc(-c3ccc(CC(=O)O)cc3)c(Cl)c2)nc1C(N)=O
CHEMBL3133098,89.0,Cc1nc(C)c(-c2ccc(-c3ccc(CC(=O)O)cc3Cl)cc2)nc1C(N)=O
CHEMBL3217125,0.5,Cl.Cl.Cl.Cn1cnc(C(=O)N(Cc2cccc(Cl)c2)[C@H]2CC[C@@H](N)CC2)c1
CHEMBL3219105,16.0,CCn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(O[C@@H](C)CO)c2)n1
CHEMBL3219107,8.0,C[C@@H](CO)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2cc[nH]n2)c1
CHEMBL3219109,52.0,Cc1nsc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(O[C@@H](C)CO)c2)n1
CHEMBL3219110,41.0,Cc1cnc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(O[C@@H](C)CO)c2)cn1
CHEMBL3219115,120.0,COC[C@H](C)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2ccn(C)n2)c1
CHEMBL3219117,64.0,Cn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(O[C@H]3CCOC3)c2)n1
CHEMBL3219119,70.0,Cn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(OC(CF)CF)c2)n1
CHEMBL3219120,290.0,COC[C@H](C)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2cnc(C)cn2)c1
CHEMBL3219121,180.0,COC[C@H](C)Oc1cc(Oc2ccc(C(=O)N3CCC3)nc2)cc(C(=O)Nc2cnc(C)cn2)c1
CHEMBL3221396,3000000.0,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O
CHEMBL3221397,2000000.0,CNCCCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C
CHEMBL3221398,2000000.0,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2CCCCC2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O
CHEMBL3221399,7000000.0,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CCN2CCCCC2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O
CHEMBL3221400,14000000.0,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N2CCCCC2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O
CHEMBL3221401,12000000.0,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CCN2CCOCC2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O
CHEMBL3221402,6000000.0,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N2CCOCC2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O
CHEMBL3221403,55000000.0,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O
CHEMBL3221404,13000000.0,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O
CHEMBL3221405,58000000.0,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O
CHEMBL3221406,2000000.0,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O
CHEMBL3221407,5000000.0,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O
CHEMBL3221408,47000000.0,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O
CHEMBL3221409,60500000.0,CC[C@H](C)[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C
CHEMBL3221410,49000000.0,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O
CHEMBL3221411,16000000.0,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O
CHEMBL3259850,322.5,Cc1ccccc1OCCN1CCN(CC(=O)Nc2nccs2)CC1
CHEMBL3260357,78000000.0,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1cnc2[nH]ncc2c1
CHEMBL3260358,110000000.0,O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cnc2[nH]ncc2c1
CHEMBL3260359,40000000.0,O=C(NCc1ccc(S(=O)(=O)c2cccc(OC(F)(F)F)c2)cc1)c1cnc2[nH]ncc2c1
CHEMBL3260360,44000000.0,O=C(NCc1ccc(S(=O)(=O)c2cncc(C(F)(F)F)c2)cc1)c1cnc2[nH]ncc2c1
CHEMBL3260361,25000000.0,O=C(NCc1ccc(S(=O)(=O)c2cncc(Cl)c2)cc1)c1cnc2[nH]ncc2c1
CHEMBL3260362,8500000.0,O=C(NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cc1)c1cnc2[nH]ncc2c1
CHEMBL3260363,15000000.0,CN(C)c1ccc(S(=O)(=O)c2ccc(CNC(=O)c3cnc4[nH]ncc4c3)cc2)cn1
CHEMBL3260364,16000000.0,O=C(NCc1ccc(S(=O)(=O)c2cnc3ccccc3c2)cc1)c1cnc2[nH]ncc2c1
CHEMBL3260366,19000000.0,CCCn1cc(S(=O)(=O)c2ccc(CNC(=O)c3cnc4[nH]ncc4c3)cc2)cn1
CHEMBL3261067,20.2,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1
CHEMBL3261068,17.1,Cc1cc(C#N)cnc1C(=O)Nc1cc([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c(F)cn1
CHEMBL3261069,14.0,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)n1
CHEMBL3262798,283.5,Cc1ccc(OCCN2CCN(C(=O)c3cccs3)CC2)cc1
CHEMBL3262802,203.0,O=C(c1cccs1)N1CCN(CCOc2ccc(Cl)cc2)CC1
CHEMBL3262803,253.0,O=C(c1cccs1)N1CCN(CCOc2ccc(Cl)cc2Cl)CC1
CHEMBL3262833,166.0,O=C(CN1CCN(CCOc2ccc(OC(F)(F)F)cc2)CC1)Nc1nccs1
CHEMBL3262836,178.0,N#Cc1ccc(OCCN2CCN(CC(=O)Nc3nccs3)CC2)cc1
CHEMBL3262959,432.0,O=C(c1nn2c(C(F)(F)F)cc(C3CC3)cc2c1Cl)N1CCC2(CC1)OCC1(CC1)CO2
CHEMBL3262964,407.0,O=C(c1nn2c(C(F)(F)F)cc(C3CC3)cc2c1Cl)N1CCC2(OCC3(CC3)CO2)[C@H](O)C1
CHEMBL3263036,1000000.0,N#Cc1cccc(Cn2cc(NC(=O)c3n[nH]c4cc(-c5cn[nH]c5)ccc34)cn2)c1
CHEMBL3263710,2.5,CC(C)CN(Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)S(=O)(=O)Cc1ccccc1
CHEMBL32800,0.405,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1
CHEMBL3286830,236500000.0,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21
CHEMBL3287213,110000000.0,Cc1cn2cc(CC(=O)N3CCC4(CC3)CN([C@@H]3CCc5cc(-c6ncccn6)ccc53)C4)nc2s1
CHEMBL3287215,150000000.0,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5ccncn5)ccc42)C3)nc1
CHEMBL3287216,100000000.0,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5nccc(C)n5)ccc42)C3)nc1
CHEMBL3287217,130000000.0,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5cc(C)ncn5)ccc42)C3)nc1
CHEMBL3291021,4293000000.0,C#CCN(C)Cc1ccc(O)c2ncccc12
CHEMBL3291398,0.2,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
CHEMBL3298288,76000000.0,CC1(C)CCc2c(C(=O)Nc3cnn(Cc4ccccc4)c3)n[nH]c2C1
CHEMBL3298370,81000000.0,CN(C)C[C@@H](c1ccccc1)n1cc(NC(=O)c2n[nH]c3c2CCC(C)(C)C3)cn1
CHEMBL3298371,46000000.0,CN(C)CC[C@@H](c1ccccc1)n1cc(NC(=O)c2n[nH]c3c2CCC(C)(C)C3)cn1
CHEMBL3298373,1000000.0,CC1(C)CCc2c(C(=O)Nc3cnn([C@H](c4ccccc4)C4CCNCC4)c3)n[nH]c2C1
CHEMBL3298374,32000000.0,CC1(C)CCc2c(C(=O)Nc3cnn([C@@H](CCS(C)(=O)=O)c4ccccc4)c3)n[nH]c2C1
CHEMBL3298375,43000000.0,Cc1cccc([C@H](CCN(C)C)n2cc(NC(=O)c3n[nH]c4c3CCC(C)(C)C4)cn2)c1
CHEMBL3314003,120000000.0,O=C(Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2)c1c(F)cccc1Cl
CHEMBL3317836,24.0,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccccc3)cc2)CC1
CHEMBL3318415,180000000.0,O=C1CC(c2ccccc2)CC(O)=C1Sc1ccccc1Cl
CHEMBL3318423,41000000.0,N#Cc1ccccc1SC1=C(O)CC(c2ccccc2)CC1=O
CHEMBL3318469,170000000.0,O=C1CC(c2c(Cl)cccc2Cl)CC(O)=C1Sc1ccccc1Cl
CHEMBL3318482,140000000.0,N#Cc1ccccc1SC1=C(O)CC(c2c(Cl)cccc2Br)CC1=O
CHEMBL3319211,130000000.0,CN(C)CCCS(=O)(=O)c1ccc2nc(NC(=O)NC(=O)c3ccccc3Cl)sc2c1
CHEMBL3319212,54000000.0,CCN(CC)CCCS(=O)(=O)c1ccc2nc(NC(=O)NC(=O)c3ccccc3Cl)sc2c1
CHEMBL3319213,170000000.0,CN1CCC(S(=O)(=O)c2ccc3nc(NC(=O)NC(=O)c4ccccc4Cl)sc3c2)CC1
CHEMBL3319215,71000000.0,CN1CCN(CCCS(=O)(=O)c2ccc3nc(NC(=O)NC(=O)c4ccccc4Cl)sc3c2)CC1
CHEMBL3319216,7000000.0,CN1CCCN(CCCS(=O)(=O)c2ccc3nc(NC(=O)NC(=O)c4ccccc4Cl)sc3c2)CC1
CHEMBL3319217,17000000.0,CCc1ccc(Cl)c(C(=O)NC(=O)Nc2nc3ccc(S(=O)(=O)CCCN4CCN(C)CC4)cc3s2)c1
CHEMBL3319218,33000000.0,C#Cc1ccc(Cl)c(C(=O)NC(=O)Nc2nc3ccc(S(=O)(=O)CCCN4CCN(C)CC4)cc3s2)c1
CHEMBL3319219,20000000.0,CN1CCN(CCCS(=O)(=O)c2ccc3nc(NC(=O)NC(=O)c4cc(C5CC5)ccc4Cl)sc3c2)CC1
CHEMBL3319220,28000000.0,CCOc1ccc(Cl)c(C(=O)NC(=O)Nc2nc3ccc(S(=O)(=O)CCCN4CCN(C)CC4)cc3s2)c1
CHEMBL3319221,3700000.0,CN1CCN(CCCS(=O)(=O)c2ccc3nc(NC(=O)NC(=O)c4cc(-n5cccc5)ccc4Cl)sc3c2)CC1
CHEMBL3319222,45000000.0,CN1CCN(CCCS(=O)(=O)c2ccc3nc(NC(=O)NC(=O)c4cc(N5CCCC5)ccc4Cl)sc3c2)CC1
CHEMBL3319223,5300000.0,CN1CCN(CCCS(=O)(=O)c2ccc3nc(NC(=O)NC(=O)c4cc(N5CCOCC5)ccc4Cl)sc3c2)CC1
CHEMBL3319224,5200000.0,CN1CCN(CCCS(=O)(=O)c2ccc3nc(NC(=O)NC(=O)c4cc(-c5ccccn5)ccc4Cl)sc3c2)CC1
CHEMBL3319225,29000000.0,CN1CCN(CCCS(=O)(=O)c2ccc3nc(NC(=O)NC(=O)c4cc(-n5cccn5)ccc4Cl)sc3c2)CC1
CHEMBL3319226,9100000.0,CN1CCN(CCCS(=O)(=O)c2ccc3nc(NC(=O)NC(=O)c4cccc(-n5cccn5)c4Cl)sc3c2)CC1
CHEMBL3319227,6800000.000000001,Cc1ccn(-c2ccc(Cl)c(C(=O)NC(=O)Nc3nc4ccc(S(=O)(=O)CCCN5CCN(C)CC5)cc4s3)c2)n1
CHEMBL3319228,35000000.0,Cc1ccn(-c2ccc(C(=O)NC(=O)Nc3nc4ccc(S(=O)(=O)CCCN5CCN(C)CC5)cc4s3)c(Cl)c2)n1
CHEMBL3319229,4400000.0,Cc1cc(C)n(-c2ccc(Cl)c(C(=O)NC(=O)Nc3nc4ccc(S(=O)(=O)CCCN5CCN(C)CC5)cc4s3)c2)n1
CHEMBL3319396,8600000.0,COc1cc(Cl)c(C(=O)NC(=O)Nc2nc3ccc(S(=O)(=O)CCCN4CCN(C)CC4)cc3s2)cc1-n1cccn1
CHEMBL3319397,4000000.0,CN1CCN(CCCS(=O)(=O)c2ccc3nc(NC(=O)NC(=O)c4cc(-n5cccn5)c(Cl)cc4Cl)sc3c2)CC1
CHEMBL3319399,39000000.0,CN1CCN(CCCS(=O)(=O)c2ccc3nc(NC(=O)NC(=O)c4cc5c(ccn5C)cc4Cl)sc3c2)CC1
CHEMBL3319400,1000000.0,CCN(CC)CCCS(=O)(=O)c1ccc2nc(NC(=O)NC(=O)c3cc(-n4cccc4)ccc3Cl)sc2c1
CHEMBL3319401,7100000.0,CCN(CC)CCCS(=O)(=O)c1ccc2nc(NC(=O)NC(=O)c3cc(-n4cccn4)ccc3Cl)sc2c1
CHEMBL3319402,33000000.0,CCN(CC)CCCS(=O)(=O)c1ccc2nc(NC(=O)NC(=O)c3cc(N4CCOCC4)ccc3Cl)sc2c1
CHEMBL3319403,39000000.0,CN1CCC(S(=O)(=O)c2ccc3nc(NC(=O)NC(=O)c4cc(-n5cccn5)ccc4Cl)sc3c2)CC1
CHEMBL3319404,11000000.0,Cc1ccnn1-c1ccc(Cl)c(C(=O)NC(=O)Nc2nc3ccc(S(=O)(=O)C4CCN(C)CC4)cc3s2)c1
CHEMBL3319405,54000000.0,CN1CCC(S(=O)(=O)c2ccc3nc(NC(=O)NC(=O)c4cc(N5CCOCC5)ccc4Cl)sc3c2)CC1
CHEMBL3319406,110000000.0,CN1CCC(S(=O)(=O)c2ccc3nc(NC(=O)NC(=O)c4cc(N5CCCC5)ccc4Cl)sc3c2)CC1
CHEMBL3319407,30000000.0,CN1CCC(S(=O)(=O)c2ccc3nc(NC(=O)NC(=O)c4cc(N5CCCC5)c(C#N)cc4Cl)sc3c2)CC1
